event_id,zone_id,season_index,day_of_week,start_hour,risk_tier_index,radius_km,rain_norm_mean,traffic_norm_mean,aqi_norm_mean,outage_active_ratio,event_flag_active_ratio,peak_zdi_first_hour,zdi_rise_rate_first_hour,payout_rate
SYN-SEV-BLR-03-2026-0001131-be74cd,BLR-03,1,1,9,2,2.5,28.7209,57.4166,30.2087,0.296544,0.001824,30.8742,5.922943,0.4
SYN-SEV-BLR-01-2026-0002761-e43e1d,BLR-01,3,6,7,2,2.5,68.7221,66.3892,16.2657,0.344295,0.011798,53.7766,12.651284,0.7
SYN-SEV-BLR-01-2022-0001945-c900c7,BLR-01,3,4,11,2,2.5,76.2681,53.0713,16.8096,0.07168,0.211304,55.7843,8.147881,0.7
SYN-SEV-BLR-02-2026-0001310-c517d4,BLR-02,1,4,14,2,2.5,14.7437,46.6767,29.1497,0.086551,0.044961,32.7241,5.389988,0.4
SYN-SEV-BLR-05-2026-0001001-c165b3,BLR-05,3,5,10,0,2.5,64.1047,37.8137,16.689,0.049769,0.049176,44.7423,8.954435,0.4
SYN-SEV-BLR-03-2022-0002877-e92379,BLR-03,3,5,19,2,2.5,83.8461,72.4686,19.8624,0.415075,0.001839,65.5395,14.806168,1.0
SYN-SEV-BLR-01-2025-0002149-e323c3,BLR-01,3,2,11,2,2.5,81.7959,64.1415,15.6932,0.324405,0.014453,47.4272,13.201751,0.7
SYN-SEV-BLR-05-2024-0001877-46dd41,BLR-05,1,4,15,0,2.5,30.5165,28.174,26.8736,0.08475,0.02059,26.996,4.561662,0.4
SYN-SEV-BLR-02-2023-0002936-220301,BLR-02,1,0,20,2,2.5,11.7984,60.3898,34.0726,0.116161,0.039017,31.8373,3.881856,0.4
SYN-SEV-BLR-01-2023-0000907-09646b,BLR-01,3,2,7,2,2.5,71.4842,67.4441,20.3309,0.325122,0.011315,58.2323,12.075964,0.7
SYN-SEV-BLR-03-2022-0002337-1a75bb,BLR-03,2,2,18,2,2.5,48.3848,62.6093,21.7359,0.448158,0.00145,46.0296,13.932802,0.7
SYN-SEV-BLR-04-2023-0001126-131609,BLR-04,3,4,10,1,2.5,78.83,63.4813,13.4861,0.087869,0.047811,46.1996,8.305906,0.4
SYN-SEV-BLR-02-2023-0002786-163e48,BLR-02,2,5,0,2,2.5,66.9123,43.2872,22.9497,0.092895,0.008793,38.4416,5.866123,0.4
SYN-SEV-BLR-05-2025-0002141-76dfa3,BLR-05,3,0,17,0,2.5,58.8772,40.1295,11.5512,0.021128,0.00018,31.1001,3.804216,0.4
SYN-SEV-BLR-04-2025-0002296-d53362,BLR-04,1,1,10,1,2.5,14.137,34.9147,29.27,0.105533,0.017341,25.6495,1.378192,0.4
SYN-SEV-BLR-05-2026-0001715-d70323,BLR-05,3,5,16,0,2.5,62.7444,47.973,14.8645,0.095707,0.004165,32.7215,7.187032,0.4
SYN-SEV-BLR-01-2026-0000397-bfb987,BLR-01,3,1,15,2,2.5,70.8554,49.6163,20.419,0.054094,0.119543,37.7193,6.17077,0.4
SYN-SEV-BLR-02-2026-0002366-aa68ab,BLR-02,1,0,5,2,2.5,43.4392,67.9907,28.4896,0.268529,0.205884,37.6976,10.321252,0.4
SYN-SEV-BLR-02-2023-0001592-61bff0,BLR-02,1,4,3,2,2.5,29.4937,44.4664,33.5087,0.053263,0.020536,25.7039,7.155053,0.4
SYN-SEV-BLR-06-2025-0000228-153b99,BLR-06,2,2,11,1,2.5,53.5408,31.6593,22.4379,0.090659,0.011279,32.8122,8.417382,0.4
SYN-SEV-BLR-06-2025-0002682-6834f1,BLR-06,3,0,22,1,2.5,65.7577,53.3162,15.727,0.230313,0.029145,48.293,10.519355,0.7
SYN-SEV-BLR-04-2024-0000274-c0ca20,BLR-04,4,1,21,1,2.5,31.9458,31.8906,24.5177,0.053246,0.017265,25.0,7.513592,0.4
SYN-SEV-BLR-06-2024-0001512-fb032f,BLR-06,3,1,18,1,2.5,78.146,61.4352,17.698,0.0564,0.066121,49.5664,7.959084,0.4
SYN-SEV-BLR-01-2022-0001579-7fe008,BLR-01,3,5,13,2,2.5,89.9857,48.3002,16.0009,0.091271,0.033166,58.7916,5.99165,0.7
SYN-SEV-BLR-03-2023-0001449-abafbc,BLR-03,2,6,19,2,2.5,46.9703,33.5999,25.84,0.043428,0.018665,36.4166,7.958748,0.4
SYN-SEV-BLR-05-2023-0001307-25a7e1,BLR-05,4,0,14,0,2.5,34.0215,41.58,19.3335,0.027918,0.039763,29.2909,7.849228,0.4
SYN-SEV-BLR-06-2022-0002718-21557c,BLR-06,1,3,9,1,2.5,27.8188,27.7996,30.0088,0.066424,0.016452,31.6722,3.640413,0.4
SYN-SEV-BLR-05-2026-0001265-fcba5a,BLR-05,4,4,16,0,2.5,14.8693,30.1737,14.2684,0.050899,0.109655,25.0,4.356374,0.4
SYN-SEV-BLR-03-2024-0001287-6d1878,BLR-03,1,3,14,2,2.5,24.0398,36.1815,21.7311,0.043113,0.021463,25.0,8.752166,0.4
SYN-SEV-BLR-01-2025-0001759-ea1ffa,BLR-01,4,4,13,2,2.5,51.6167,53.8668,24.1046,0.319449,0.014481,39.0078,11.730208,0.4
SYN-SEV-BLR-04-2026-0002668-ed72ab,BLR-04,3,4,9,1,2.5,61.8624,63.9393,13.0091,0.302709,0.024807,52.1254,12.783942,0.7
SYN-SEV-BLR-02-2023-0002252-7faa5f,BLR-02,2,1,12,2,2.5,58.2964,47.4415,20.2339,0.094283,0.021428,34.65,9.828162,0.4
SYN-SEV-BLR-02-2024-0001946-a4b69a,BLR-02,1,1,14,2,2.5,30.9337,51.0926,29.5979,0.451688,0.03001,39.6006,11.343201,0.4
SYN-SEV-BLR-06-2026-0002928-c3a5c3,BLR-06,1,2,22,1,2.5,24.1254,28.0289,30.2501,0.083886,0.023867,25.0,6.405552,0.4
SYN-SEV-BLR-02-2023-0001832-6196c2,BLR-02,3,3,14,2,2.5,78.3059,39.7735,22.3468,0.04642,0.031596,47.2582,7.887095,0.7
SYN-SEV-BLR-03-2024-0002379-f1c805,BLR-03,1,6,22,2,2.5,20.2819,36.016,29.5038,0.04798,0.133592,25.0,7.275322,0.4
SYN-SEV-BLR-06-2023-0000264-a558f9,BLR-06,3,2,6,1,2.5,73.6568,46.4333,16.6323,0.055139,0.035228,37.687,2.716883,0.4
SYN-SEV-BLR-05-2025-0000491-8b67b9,BLR-05,3,6,12,0,2.5,77.7546,39.1899,11.2084,0.085619,0.04122,45.2791,5.448042,0.4
SYN-SEV-BLR-03-2022-0001785-ddf413,BLR-03,1,5,15,2,2.5,34.1108,33.2154,30.9935,0.098867,0.026066,28.526,8.472849,0.4
SYN-SEV-BLR-05-2024-0001235-84e254,BLR-05,3,1,5,0,2.5,61.6093,68.067,13.4609,0.249672,0.045321,50.4142,11.330052,0.7
SYN-SEV-BLR-03-2022-0002997-7c5b89,BLR-03,3,0,16,2,2.5,91.3724,45.1349,20.2462,0.10716,0.020188,53.2843,8.52847,0.7
SYN-SEV-BLR-06-2022-0002130-6fc49d,BLR-06,1,6,19,1,2.5,33.343,56.1447,27.4047,0.423025,0.001321,45.1317,11.188147,0.7
SYN-SEV-BLR-03-2024-0002001-ed3e33,BLR-03,4,6,16,2,2.5,54.3826,40.7377,21.6678,0.055258,0.021882,37.3556,6.089318,0.4
SYN-SEV-BLR-04-2025-0002308-6bf5fe,BLR-04,2,3,13,1,2.5,47.5982,55.9339,14.9036,0.108561,0.202105,43.0148,10.655682,0.7
SYN-SEV-BLR-01-2025-0002839-a356a1,BLR-01,1,4,2,2,2.5,28.4668,41.7556,24.349,0.046599,0.041714,27.2558,3.601271,0.4
SYN-SEV-BLR-02-2026-0000878-c345ed,BLR-02,3,1,19,2,2.5,87.2603,53.1955,19.3056,0.078375,0.036063,52.0449,6.812181,0.7
SYN-SEV-BLR-03-2023-0000303-84ab6b,BLR-03,3,6,14,2,2.5,88.7668,59.0468,18.7697,0.087723,0.003442,54.0612,4.423467,0.7
SYN-SEV-BLR-03-2022-0000957-727867,BLR-03,1,1,0,2,2.5,31.9208,35.4004,31.6141,0.065064,0.04509,28.5872,6.793232,0.4
SYN-SEV-BLR-03-2025-0001215-fe852f,BLR-03,3,0,18,2,2.5,92.5003,57.4448,26.6122,0.106455,0.034974,59.6634,7.502474,0.7
SYN-SEV-BLR-04-2022-0001606-2db0d7,BLR-04,4,1,13,1,2.5,29.2378,48.9733,17.9697,0.092914,0.031494,25.0,7.003851,0.4
SYN-SEV-BLR-05-2022-0000761-851531,BLR-05,1,1,12,0,2.5,23.7623,62.8917,26.3054,0.26127,0.040838,25.0,11.382044,0.4
SYN-SEV-BLR-03-2023-0000177-ea9bb7,BLR-03,4,2,11,2,2.5,40.3665,38.4927,25.5096,0.094198,0.019981,28.6213,8.018317,0.4
SYN-SEV-BLR-05-2022-0000899-d69940,BLR-05,4,0,11,0,2.5,35.707,50.2987,19.392,0.242886,0.001706,36.6295,7.435679,0.4
SYN-SEV-BLR-01-2023-0001549-3a8dc7,BLR-01,1,1,14,2,2.5,26.2684,36.2232,31.5514,0.053463,0.015257,25.0,5.15965,0.4
SYN-SEV-BLR-04-2026-0002506-66177c,BLR-04,2,0,9,1,2.5,59.3642,72.2857,24.0462,0.403689,0.046862,57.4079,15.778625,0.7
SYN-SEV-BLR-04-2025-0000556-67a388,BLR-04,1,4,5,1,2.5,22.1638,40.0029,29.5249,0.108248,0.121188,28.5464,6.268715,0.4
SYN-SEV-BLR-04-2024-0002086-d4b1e4,BLR-04,1,4,11,1,2.5,15.8218,26.9901,28.6201,0.096278,0.007777,25.0,4.384342,0.4
SYN-SEV-BLR-01-2026-0002005-363c83,BLR-01,1,4,6,2,2.5,45.2884,59.2087,29.003,0.4898,0.031072,52.0364,13.750156,0.7
SYN-SEV-BLR-04-2026-0000952-55568a,BLR-04,1,0,6,1,2.5,19.6939,32.774,31.3992,0.10069,0.023029,25.0,4.555297,0.4
SYN-SEV-BLR-01-2022-0002785-3f67ad,BLR-01,1,1,11,2,2.5,36.7613,54.6204,28.9041,0.085826,0.035756,35.8111,6.264021,0.4
SYN-SEV-BLR-04-2026-0002878-daa0e3,BLR-04,4,4,16,1,2.5,33.8806,54.3352,21.4286,0.30537,0.029357,32.0553,12.947947,0.4
SYN-SEV-BLR-01-2026-0000283-d5f1f6,BLR-01,3,3,22,2,2.5,78.7438,44.4769,17.0474,0.115599,0.019294,58.4767,9.351005,0.7
SYN-SEV-BLR-03-2024-0002595-b06386,BLR-03,1,1,19,2,2.5,33.4518,54.2645,33.0934,0.32186,0.04447,36.9001,10.379578,0.4
SYN-SEV-BLR-01-2025-0000157-cdffde,BLR-01,1,2,15,2,2.5,35.6356,54.5657,28.9192,0.102041,0.019033,33.6044,4.485785,0.4
SYN-SEV-BLR-01-2024-0002473-b09667,BLR-01,1,2,19,2,2.5,24.6337,41.0231,30.9375,0.063681,0.048625,25.0,4.43359,0.4
SYN-SEV-BLR-06-2023-0000222-6f6484,BLR-06,3,4,10,1,2.5,72.0925,68.4347,16.6763,0.275643,0.259902,60.8837,12.25403,0.7
SYN-SEV-BLR-06-2024-0000390-2c9886,BLR-06,3,3,6,1,2.5,80.2549,74.8519,14.6516,0.396883,0.025703,64.8168,16.084875,1.0
SYN-SEV-BLR-06-2023-0000300-f62339,BLR-06,1,6,15,1,2.5,29.4071,25.2173,24.2244,0.056418,0.005667,25.0,4.227417,0.4
SYN-SEV-BLR-03-2026-0000573-dbbf95,BLR-03,2,0,15,2,2.5,39.7585,40.9932,23.1961,0.077404,0.020448,33.6116,6.83389,0.4
SYN-SEV-BLR-01-2023-0002755-23f8f0,BLR-01,1,6,9,2,2.5,28.8646,31.3324,31.6355,0.07338,0.034342,25.0,4.371947,0.4
SYN-SEV-BLR-04-2023-0002740-3b9bd2,BLR-04,2,3,17,1,2.5,55.9796,42.6249,29.6616,0.035862,0.188312,45.411,2.753082,0.7
SYN-SEV-BLR-04-2023-0001354-1ce2dc,BLR-04,4,2,15,1,2.5,47.9419,57.5779,19.9288,0.390785,0.031498,45.7878,10.054368,0.7
SYN-SEV-BLR-05-2024-0000971-7c14c0,BLR-05,4,6,14,0,2.5,16.6994,22.3809,17.5529,0.080344,0.122077,25.0,6.371601,0.4
SYN-SEV-BLR-06-2023-0001314-822c3d,BLR-06,1,3,12,1,2.5,10.8398,42.2197,32.2682,0.038259,0.018647,25.0,2.447758,0.4
SYN-SEV-BLR-03-2025-0001461-abd36d,BLR-03,1,6,11,2,2.5,31.3293,45.9449,30.5384,0.075892,0.268633,30.9804,5.888507,0.4
SYN-SEV-BLR-02-2024-0002132-859e8e,BLR-02,1,0,16,2,2.5,12.2724,58.4224,29.7804,0.436952,0.003086,31.0862,13.545792,0.4
SYN-SEV-BLR-03-2022-0000351-832a2d,BLR-03,1,5,11,2,2.5,35.5531,47.0103,34.6483,0.05864,0.170513,28.0096,6.175444,0.4
SYN-SEV-BLR-05-2022-0000431-8139f6,BLR-05,1,1,17,0,2.5,11.3241,51.8548,25.3726,0.403056,0.016284,29.878,11.340355,0.4
SYN-SEV-BLR-06-2024-0002370-e61871,BLR-06,3,2,14,1,2.5,77.5847,35.4354,12.5817,0.077942,0.021705,40.2655,5.09244,0.4
SYN-SEV-BLR-02-2022-0000440-2ce989,BLR-02,3,4,18,2,2.5,87.2438,55.7494,21.6235,0.091923,0.036869,47.7131,8.628574,0.4
SYN-SEV-BLR-01-2023-0000079-bff24e,BLR-01,1,1,18,2,2.5,32.9132,59.8858,30.8345,0.515208,0.049376,41.1181,15.581029,0.7
SYN-SEV-BLR-05-2023-0001835-afa18c,BLR-05,3,6,19,0,2.5,74.3573,52.1263,12.3457,0.062058,0.025558,45.9886,3.836932,0.4
SYN-SEV-BLR-01-2026-0002311-1174e9,BLR-01,1,6,18,2,2.5,37.3747,31.5223,30.619,0.042597,0.013658,29.3326,5.376199,0.4
SYN-SEV-BLR-06-2025-0001002-9986e3,BLR-06,2,5,5,1,2.5,45.9015,44.4105,19.5297,0.081637,0.022538,25.0,4.383321,0.4
SYN-SEV-BLR-03-2023-0001413-c5b542,BLR-03,1,0,20,2,2.5,38.8982,37.6602,30.8672,0.043127,0.020011,27.421,4.173934,0.4
SYN-SEV-BLR-03-2022-0000915-932806,BLR-03,4,4,5,2,2.5,56.2243,38.3482,17.8943,0.107954,0.012676,47.5533,7.506419,0.7
SYN-SEV-BLR-02-2026-0000590-24f6b1,BLR-02,4,6,17,2,2.5,49.1467,33.7136,23.1402,0.044193,0.000233,25.0,4.913691,0.4
SYN-SEV-BLR-05-2022-0001487-ac8b0d,BLR-05,1,1,16,0,2.5,16.991,41.2715,26.8829,0.059821,0.021469,27.8571,8.102942,0.4
SYN-SEV-BLR-04-2024-0000028-2c01c0,BLR-04,1,1,22,1,2.5,23.5817,39.2542,25.2485,0.088284,0.015684,25.0,4.58738,0.4
SYN-SEV-BLR-01-2025-0002533-f3b8f2,BLR-01,1,3,18,2,2.5,16.952,14.2934,34.1328,0.097624,0.033805,25.0,5.285289,0.4
SYN-SEV-BLR-01-2025-0000019-3ed885,BLR-01,1,2,9,2,2.5,19.6325,29.8581,31.7496,0.086694,0.026139,27.2743,5.81742,0.4
SYN-SEV-BLR-06-2023-0001752-4d6815,BLR-06,1,5,16,1,2.5,18.0622,29.3435,26.5674,0.058707,0.046546,25.0,6.013639,0.4
SYN-SEV-BLR-06-2025-0002910-176388,BLR-06,1,5,21,1,2.5,11.3427,52.2021,32.8302,0.334251,0.040538,25.0,9.476256,0.4
SYN-SEV-BLR-04-2022-0001852-39b794,BLR-04,3,4,9,1,2.5,65.4019,55.0421,17.6097,0.083703,0.041897,47.8986,6.835301,0.7
SYN-SEV-BLR-06-2026-0001254-eaa35b,BLR-06,3,6,17,1,2.5,89.4867,48.9865,16.9519,0.095248,0.004243,43.8571,8.578953,0.7
SYN-SEV-BLR-04-2025-0001720-37a8e3,BLR-04,4,2,15,1,2.5,43.8545,40.8776,20.6172,0.032046,0.034096,33.101,6.266411,0.4
SYN-SEV-BLR-01-2025-0001573-fe2b6c,BLR-01,4,0,12,2,2.5,36.8994,42.5109,26.4875,0.101003,0.020111,25.9456,8.112374,0.4
SYN-SEV-BLR-01-2025-0001795-042716,BLR-01,3,6,9,2,2.5,80.3445,77.6764,22.257,0.43402,0.007617,53.0382,16.696893,0.7
SYN-SEV-BLR-04-2022-0002446-82c536,BLR-04,1,3,12,1,2.5,22.4564,66.4535,28.3935,0.468169,0.046585,29.8504,17.085669,0.4
SYN-SEV-BLR-01-2025-0002959-8d8a67,BLR-01,1,0,19,2,2.5,29.4556,41.4895,30.4544,0.116548,0.130114,30.7863,10.638399,0.4
SYN-SEV-BLR-03-2022-0002157-1e0193,BLR-03,1,2,22,2,2.5,39.2197,37.452,27.5829,0.108928,0.048108,25.0,4.99625,0.4
SYN-SEV-BLR-04-2024-0001042-612676,BLR-04,3,5,10,1,2.5,76.1478,66.1277,18.8651,0.284464,0.032007,57.3015,13.943772,0.7
SYN-SEV-BLR-05-2025-0002237-e61bd5,BLR-05,3,6,10,0,2.5,61.4071,45.5994,15.3447,0.069255,0.017381,31.3334,6.758608,0.4
SYN-SEV-BLR-02-2026-0001874-2b510f,BLR-02,1,2,15,2,2.5,27.4297,31.2546,31.0589,0.086344,0.023241,25.0,8.438988,0.4
SYN-SEV-BLR-02-2025-0002096-48b226,BLR-02,3,4,6,2,2.5,74.4322,51.1332,15.6616,0.052829,0.0104,43.2791,7.543822,0.4
SYN-SEV-BLR-02-2026-0001550-e7a7ec,BLR-02,3,0,14,2,2.5,90.4888,74.3517,16.1998,0.251887,0.009168,55.1655,13.553785,0.7
SYN-SEV-BLR-05-2022-0001133-3a10de,BLR-05,1,4,19,0,2.5,35.594,41.4858,26.237,0.051826,0.030371,25.0,5.379627,0.4
SYN-SEV-BLR-05-2022-0000437-8e6407,BLR-05,1,6,16,0,2.5,23.2519,42.0934,29.0113,0.066693,0.048821,28.7145,7.030692,0.4
SYN-SEV-BLR-03-2025-0002481-7c72cd,BLR-03,3,5,13,2,2.5,77.6609,66.1117,18.7312,0.061163,0.164793,50.7153,10.730464,0.7
SYN-SEV-BLR-04-2024-0002260-5ef4ec,BLR-04,4,0,6,1,2.5,32.6732,49.4149,21.3765,0.087262,0.020923,25.0,4.94193,0.4
SYN-SEV-BLR-01-2025-0001855-363699,BLR-01,1,2,17,2,2.5,30.8257,31.4386,27.0778,0.083512,0.046998,25.0287,7.376005,0.4
SYN-SEV-BLR-01-2024-0002869-3f6e33,BLR-01,1,3,18,2,2.5,19.8156,29.2656,36.0444,0.084326,0.029901,25.0,6.39942,0.4
SYN-SEV-BLR-02-2022-0000764-46dbf3,BLR-02,3,4,3,2,2.5,83.3652,37.03,25.2144,0.074147,0.006889,39.3995,7.066361,0.4
SYN-SEV-BLR-05-2024-0002561-a4d940,BLR-05,4,4,19,0,2.5,44.697,31.7268,17.7598,0.033252,0.048047,31.7967,6.290387,0.4
SYN-SEV-BLR-04-2025-0002404-27c708,BLR-04,4,4,18,1,2.5,28.6222,34.4194,22.9626,0.107131,0.02248,25.0,5.654146,0.4
SYN-SEV-BLR-02-2025-0001814-e16b39,BLR-02,2,4,19,2,2.5,50.524,44.7452,25.1232,0.112971,0.018468,35.9434,9.946356,0.4
SYN-SEV-BLR-03-2023-0002703-39b997,BLR-03,1,3,18,2,2.5,29.6506,45.324,35.6582,0.060437,0.040519,25.0,5.150709,0.4
SYN-SEV-BLR-01-2024-0002737-1e050b,BLR-01,3,4,13,2,2.5,86.0889,54.3412,22.0841,0.094564,0.210533,61.4874,9.567803,0.7
SYN-SEV-BLR-04-2024-0001678-c620bb,BLR-04,2,3,10,1,2.5,57.1026,51.989,26.3503,0.232905,0.003195,40.9861,9.061473,0.4
SYN-SEV-BLR-05-2025-0000965-2ae4ef,BLR-05,3,2,11,0,2.5,83.4296,43.0421,15.102,0.059106,0.013334,46.5482,6.813838,0.4
SYN-SEV-BLR-06-2025-0002868-78b5d9,BLR-06,1,1,6,1,2.5,26.4496,36.6138,24.3357,0.042493,0.072413,25.0,4.012656,0.4
SYN-SEV-BLR-01-2023-0000475-0b50d6,BLR-01,2,0,18,2,2.5,38.7621,32.2089,23.5299,0.070446,0.021407,28.1074,6.14627,0.4
SYN-SEV-BLR-06-2024-0002994-bc9079,BLR-06,1,3,19,1,2.5,41.9367,29.0678,28.7089,0.054257,0.002005,28.9865,6.612181,0.4
SYN-SEV-BLR-05-2022-0001331-b5e06c,BLR-05,2,2,10,0,2.5,34.8138,68.3305,21.1479,0.369971,0.011001,51.9659,11.718423,0.7
SYN-SEV-BLR-04-2025-0000238-da1a18,BLR-04,2,1,16,1,2.5,36.838,52.8842,19.7447,0.330892,0.030912,39.9972,13.28952,0.4
SYN-SEV-BLR-04-2026-0000376-15060f,BLR-04,3,5,8,1,2.5,70.6691,38.5398,15.458,0.078097,0.000329,48.4061,7.914575,0.7
SYN-SEV-BLR-04-2026-0002674-209653,BLR-04,1,1,8,1,2.5,24.9677,44.5248,27.8285,0.046362,0.031174,25.0,3.805449,0.4
SYN-SEV-BLR-06-2022-0000852-8e7f4c,BLR-06,2,2,17,1,2.5,54.7117,41.4763,20.5607,0.060274,0.047441,37.8484,7.844873,0.4
SYN-SEV-BLR-03-2024-0002565-6714df,BLR-03,2,3,19,2,2.5,58.3928,44.6777,27.2556,0.109506,0.027223,44.1313,8.44098,0.7
SYN-SEV-BLR-05-2025-0001541-7318bb,BLR-05,2,4,23,0,2.5,43.92,38.04,20.3404,0.026081,0.011454,33.5668,8.674532,0.4
SYN-SEV-BLR-05-2026-0001451-99b990,BLR-05,2,4,8,0,2.5,49.1862,40.2437,22.8181,0.053471,0.020107,26.8618,2.514565,0.4
SYN-SEV-BLR-05-2026-0000311-44a867,BLR-05,1,6,18,0,2.5,11.8457,27.2837,29.9683,0.072551,0.040195,25.0,3.885759,0.4
SYN-SEV-BLR-05-2026-0001661-395575,BLR-05,1,2,14,0,2.5,4.0037,22.2119,23.0232,0.087551,0.007678,25.0,3.531277,0.4
SYN-SEV-BLR-03-2026-0001887-49b5ec,BLR-03,4,1,18,2,2.5,54.2991,44.6999,22.4251,0.113693,0.042176,42.9966,10.739034,0.4
SYN-SEV-BLR-02-2023-0000902-a770e1,BLR-02,1,2,22,2,2.5,32.197,32.0943,23.688,0.050104,0.017381,25.0,10.101373,0.4
SYN-SEV-BLR-01-2024-0001345-6ee99b,BLR-01,1,1,14,2,2.5,22.9063,53.2138,32.3641,0.464706,0.049541,44.0102,13.157746,0.7
SYN-SEV-BLR-06-2024-0002184-cadb12,BLR-06,1,1,5,1,2.5,26.6275,33.4756,28.5941,0.049595,0.025583,33.9506,1.606783,0.4
SYN-SEV-BLR-01-2023-0000637-434ce9,BLR-01,1,3,6,2,2.5,38.7441,67.6279,29.5197,0.412053,0.018141,53.2626,12.947186,0.7
SYN-SEV-BLR-02-2026-0001688-9aef21,BLR-02,4,0,6,2,2.5,30.9965,49.0278,26.5335,0.117687,0.118845,28.4125,10.3037,0.4
SYN-SEV-BLR-05-2024-0000941-6d87ab,BLR-05,1,2,19,0,2.5,6.1099,52.3794,28.319,0.242501,0.012309,25.0,4.92778,0.4
SYN-SEV-BLR-04-2024-0002746-3af893,BLR-04,3,5,1,1,2.5,100.0,58.3185,16.4516,0.04276,0.009868,51.8837,7.626003,0.7
SYN-SEV-BLR-05-2022-0002003-b6207d,BLR-05,1,5,16,0,2.5,19.004,37.8461,29.3588,0.250016,0.017503,32.0984,6.689223,0.4
SYN-SEV-BLR-03-2022-0001125-37b583,BLR-03,1,4,17,2,2.5,20.317,34.2486,30.4735,0.049902,0.002417,25.0,3.919223,0.4
SYN-SEV-BLR-04-2024-0001174-4fce46,BLR-04,3,1,9,1,2.5,92.7083,69.2606,14.9598,0.302274,0.016262,66.9776,15.132512,1.0
SYN-SEV-BLR-06-2025-0000894-39adc3,BLR-06,1,3,12,1,2.5,11.9269,43.5791,28.0418,0.032278,0.145392,25.0,3.192998,0.4
SYN-SEV-BLR-06-2025-0001170-28863e,BLR-06,1,0,21,1,2.5,5.4323,24.2689,25.5278,0.038248,0.020245,25.0,5.296016,0.4
SYN-SEV-BLR-06-2023-0001380-aa973e,BLR-06,2,1,2,1,2.5,61.1052,39.3343,26.3454,0.061536,0.026689,34.371,7.663717,0.4
SYN-SEV-BLR-04-2022-0000586-49f393,BLR-04,4,5,17,1,2.5,38.1445,49.8084,20.4764,0.074226,0.120811,27.151,5.486257,0.4
SYN-SEV-BLR-01-2024-0000967-c19e13,BLR-01,3,3,7,2,2.5,69.2034,38.1968,21.773,0.109872,0.039307,48.6214,9.150545,0.7
SYN-SEV-BLR-04-2022-0000268-99f442,BLR-04,3,3,16,1,2.5,84.9198,42.2024,18.5508,0.066497,0.017043,39.9575,6.323188,0.7
SYN-SEV-BLR-06-2026-0000834-c679f0,BLR-06,1,3,16,1,2.5,24.7183,58.7757,25.5535,0.447859,0.007073,39.4638,12.337968,0.4
SYN-SEV-BLR-01-2025-0000517-1c0174,BLR-01,4,4,15,2,2.5,34.9695,36.3081,20.0053,0.078888,0.029552,25.0,3.327646,0.4
SYN-SEV-BLR-06-2026-0000162-b9bcab,BLR-06,3,0,0,1,2.5,68.9091,41.7479,18.4743,0.031371,0.040658,30.6634,7.281825,0.4
SYN-SEV-BLR-01-2022-0002971-b272ab,BLR-01,4,5,18,2,2.5,46.0573,44.8308,24.8631,0.099626,0.031108,45.3067,2.323615,0.7
SYN-SEV-BLR-06-2023-0001656-193f44,BLR-06,1,4,10,1,2.5,28.7956,63.6804,27.7619,0.402896,0.191775,35.3992,13.342936,0.4
SYN-SEV-BLR-04-2023-0000202-4b4a25,BLR-04,2,2,10,1,2.5,39.9492,38.2415,24.4971,0.072911,0.019537,25.0,8.734101,0.4
SYN-SEV-BLR-02-2026-0001292-8000cc,BLR-02,2,0,10,2,2.5,58.2287,42.5131,23.4505,0.094607,0.049911,36.1125,10.111685,0.4
SYN-SEV-BLR-06-2023-0001710-e19f90,BLR-06,2,0,9,1,2.5,43.9654,36.3862,24.308,0.063319,0.005261,29.5255,4.099635,0.4
SYN-SEV-BLR-05-2025-0000737-4cc621,BLR-05,3,5,9,0,2.5,61.8818,29.8738,17.5146,0.053384,0.049697,38.3214,5.495368,0.4
SYN-SEV-BLR-06-2024-0000006-e6c470,BLR-06,1,0,18,1,2.5,27.0898,58.1591,29.0209,0.483941,0.028359,44.6776,15.880867,0.7
SYN-SEV-BLR-03-2022-0000633-e6274b,BLR-03,1,6,3,2,2.5,48.3903,56.4377,27.8593,0.380231,0.006993,54.7321,15.042485,0.7
SYN-SEV-BLR-04-2024-0002980-60fd4c,BLR-04,4,5,12,1,2.5,32.8508,29.1232,14.8486,0.080297,0.044379,25.0,6.263328,0.4
SYN-SEV-BLR-06-2025-0001344-0c3277,BLR-06,2,0,7,1,2.5,69.0339,44.7371,22.0693,0.108598,0.007082,42.4997,9.913549,0.7
SYN-SEV-BLR-05-2023-0001031-214f92,BLR-05,1,2,14,0,2.5,15.4185,38.274,27.2585,0.08601,0.010157,25.0,5.103701,0.4
SYN-SEV-BLR-01-2024-0000109-ab1445,BLR-01,1,4,12,2,2.5,28.0487,31.7271,34.2029,0.045414,0.026303,25.0,3.634378,0.4
SYN-SEV-BLR-06-2023-0001704-d5b9ee,BLR-06,1,4,17,1,2.5,27.0827,50.0999,29.7704,0.221207,0.049561,30.0302,8.544212,0.4
SYN-SEV-BLR-04-2022-0001630-c534c7,BLR-04,3,0,5,1,2.5,69.1627,38.552,17.9585,0.061829,0.048221,37.4537,7.669894,0.4
SYN-SEV-BLR-05-2026-0000665-0c1a97,BLR-05,1,1,17,0,2.5,8.3328,38.636,26.4354,0.070744,0.027544,25.0,2.079436,0.4
