event_id,zone_id,season,start_hour,day_of_week,early_rain_mean,early_outage_ratio,early_traffic_mean,early_aqi_mean,peak_zdi_first_hour,zdi_rise_rate_first_hour,event_flags_active_count_first_hour,affected_hours,avg_hours_fraction
SYN-BLR-01-2023-0001243-6b4e8f,BLR-01,dry,10,3,40.23,0.075665,28.0059,29.9757,32.2089,8.338795,0,3.0946,0.309464
SYN-BLR-06-2026-0000930-bc54c0,BLR-06,pre_monsoon,14,0,53.164,0.269677,54.4425,20.9122,45.0489,8.281592,0,4.5941,0.459411
SYN-BLR-03-2022-0002433-39a20d,BLR-03,monsoon,4,4,77.2556,0.058847,44.2248,16.4361,51.1664,10.732004,0,6.2912,0.629116
SYN-BLR-05-2023-0001835-39922b,BLR-05,pre_monsoon,15,1,35.3389,0.091822,27.9798,15.7213,19.0376,7.943548,0,3.1376,0.313757
SYN-BLR-01-2025-0001135-8d6c2b,BLR-01,monsoon,12,3,80.6894,0.114178,49.3614,12.2932,44.0547,10.399783,0,7.3311,0.733113
SYN-BLR-06-2026-0000282-c0f70e,BLR-06,dry,16,4,16.2123,0.09269,36.4709,28.1734,20.1672,6.268811,0,1.6,0.159998
SYN-BLR-06-2023-0000408-270a99,BLR-06,dry,16,6,15.9009,0.085354,34.5994,26.8133,13.1312,7.239544,0,2.1114,0.211144
SYN-BLR-04-2026-0002650-5be26f,BLR-04,pre_monsoon,19,4,47.9941,0.045883,41.2965,23.842,29.0225,6.773961,0,4.5417,0.454166
SYN-BLR-05-2023-0001151-8434ae,BLR-05,monsoon,15,1,51.7679,0.074959,29.3021,16.1606,26.247,4.466399,0,4.8016,0.480157
SYN-BLR-03-2024-0001017-74e445,BLR-03,monsoon,14,4,84.5234,0.08164,38.4255,19.014,53.5189,9.073495,0,6.6996,0.66996
SYN-BLR-01-2023-0000187-54fe29,BLR-01,monsoon,12,2,87.4168,0.471426,66.1967,17.497,62.4161,16.042762,0,6.5587,0.655868
SYN-BLR-05-2026-0001397-f75fda,BLR-05,monsoon,20,6,60.4684,0.096905,32.3954,13.0832,43.1494,9.33534,0,5.5614,0.556137
SYN-BLR-06-2022-0001848-07d94b,BLR-06,pre_monsoon,11,5,51.4865,0.058186,33.3456,20.6887,22.1119,5.121648,0,4.7107,0.471074
SYN-BLR-01-2026-0001591-7d189f,BLR-01,monsoon,13,6,73.8067,0.119686,39.9083,20.542,45.3181,13.786356,0,6.4893,0.648931
SYN-BLR-01-2026-0002485-1e338f,BLR-01,pre_monsoon,8,5,40.8189,0.075023,29.721,22.4767,50.4866,8.57808,2,4.2535,0.425352
SYN-BLR-03-2026-0000621-771187,BLR-03,dry,19,0,30.2313,0.081145,32.5769,34.4917,37.1269,5.184288,1,2.8952,0.289516
SYN-BLR-04-2026-0001450-9e494a,BLR-04,post_monsoon,15,1,27.9087,0.102911,37.0639,22.5615,11.4967,6.52008,0,2.93,0.293003
SYN-BLR-02-2024-0000560-f968d5,BLR-02,dry,18,2,19.0898,0.12741,24.158,31.8042,18.7464,7.645757,0,1.9381,0.193813
SYN-BLR-01-2025-0001669-6ed8ba,BLR-01,post_monsoon,12,0,42.2637,0.124762,45.3297,20.798,42.169,11.855764,0,4.3712,0.437121
SYN-BLR-01-2024-0002005-443108,BLR-01,monsoon,18,6,84.5998,0.100102,39.6923,21.8436,52.6095,10.483017,0,6.936,0.693605
SYN-BLR-06-2024-0000426-57140a,BLR-06,post_monsoon,8,3,46.1153,0.480559,55.612,23.8692,40.4217,15.168577,0,2.6321,0.263214
SYN-BLR-03-2026-0002397-bf892c,BLR-03,monsoon,12,0,92.2859,0.058739,43.0418,20.895,56.3359,9.797958,0,8.1937,0.819366
SYN-BLR-06-2026-0000324-49f3cb,BLR-06,pre_monsoon,8,5,48.9101,0.097014,28.8283,25.0377,36.2702,10.342085,0,4.2361,0.42361
SYN-BLR-03-2025-0001809-17775c,BLR-03,dry,19,4,41.6576,0.086531,21.1912,37.4344,25.5158,5.623215,0,3.1842,0.31842
SYN-BLR-04-2023-0001192-93bd58,BLR-04,dry,17,3,0.0,0.059369,25.3894,25.2119,14.0052,2.907032,0,0.6485,0.064846
SYN-BLR-06-2025-0001356-9c782f,BLR-06,dry,13,1,33.0688,0.044894,43.4827,26.7555,60.6767,12.10406,3,4.0852,0.408516
SYN-BLR-03-2023-0001197-349a56,BLR-03,pre_monsoon,14,2,53.6362,0.065732,32.3816,28.5421,24.954,7.500869,0,4.6243,0.462435
SYN-BLR-05-2026-0000263-8c5a91,BLR-05,dry,9,5,12.3552,0.048628,27.7313,29.4065,13.9395,6.261648,0,1.8628,0.186277
SYN-BLR-05-2022-0002687-14b3b1,BLR-05,dry,18,1,10.0822,0.059289,25.0125,26.3381,38.7768,12.383696,3,2.9881,0.298808
SYN-BLR-06-2022-0002610-cd3106,BLR-06,monsoon,16,2,87.912,0.04342,43.3469,16.6904,50.9996,15.044978,0,7.5594,0.755945
SYN-BLR-02-2026-0002672-78ced6,BLR-02,dry,12,0,46.5452,0.526831,40.6056,34.3567,51.8496,20.221716,0,2.753,0.2753
SYN-BLR-04-2023-0000226-16639e,BLR-04,monsoon,10,4,72.3095,0.054505,39.6513,16.3906,47.1813,8.802347,0,6.9639,0.696387
SYN-BLR-01-2023-0002521-e71037,BLR-01,dry,15,6,47.7825,0.055851,34.0915,29.9721,29.0843,9.306959,0,3.7206,0.37206
SYN-BLR-04-2023-0000940-300a15,BLR-04,dry,21,5,22.98,0.378244,38.9282,27.1155,20.6712,10.572349,0,1.4665,0.14665
SYN-BLR-05-2026-0001967-ca7e45,BLR-05,dry,0,4,23.3185,0.030759,44.305,29.6974,22.7223,2.637202,0,1.8326,0.183263
SYN-BLR-05-2025-0001991-51598b,BLR-05,monsoon,17,3,71.4486,0.086087,37.0567,8.5237,35.2584,12.473481,0,5.8347,0.583473
SYN-BLR-02-2024-0000032-015586,BLR-02,monsoon,12,3,84.1759,0.112682,51.9423,19.6106,46.3011,11.424806,0,7.7712,0.77712
SYN-BLR-05-2026-0001127-35a907,BLR-05,monsoon,1,2,69.4836,0.044649,38.2105,12.4536,34.5779,9.966222,0,5.8318,0.583176
SYN-BLR-01-2022-0002029-69b168,BLR-01,dry,20,3,24.7889,0.080868,37.2324,26.9025,31.6886,6.500512,0,2.5981,0.259815
SYN-BLR-03-2023-0001887-26976d,BLR-03,dry,9,0,35.5607,0.113186,35.0228,31.1683,20.3864,10.519703,0,2.8853,0.288533
SYN-BLR-06-2023-0002412-418d60,BLR-06,monsoon,10,3,93.8111,0.096866,45.9567,18.9917,53.5823,8.27468,0,7.8598,0.785979
SYN-BLR-01-2025-0001351-207363,BLR-01,post_monsoon,17,3,48.9996,0.116735,39.8766,24.0723,26.0151,10.998531,0,4.0393,0.403933
SYN-BLR-02-2026-0000974-b2e0ff,BLR-02,dry,10,4,36.1389,0.070049,42.4411,33.7217,24.0423,7.30417,0,3.0137,0.301369
SYN-BLR-03-2025-0000507-4fbaf9,BLR-03,dry,10,0,25.385,0.264457,39.7344,35.2205,32.4868,14.00435,0,1.9907,0.199072
SYN-BLR-06-2025-0000510-3199cc,BLR-06,monsoon,19,0,78.9266,0.540861,59.8759,17.2687,67.589,20.946,0,5.2753,0.527532
SYN-BLR-06-2026-0002460-12cec1,BLR-06,monsoon,17,4,86.7836,0.061191,35.9029,21.0851,49.672,9.128929,0,7.3284,0.732843
SYN-BLR-06-2024-0000300-7b6da7,BLR-06,monsoon,13,2,77.279,0.098772,35.7578,16.2383,40.0196,8.387455,0,6.9437,0.694366
SYN-BLR-06-2022-0001308-51a0ed,BLR-06,dry,6,4,26.9897,0.544478,64.2456,32.7789,36.7677,16.720642,0,1.1426,0.114264
SYN-BLR-01-2022-0001027-8d2e55,BLR-01,post_monsoon,20,5,36.7972,0.051683,39.4036,18.7006,34.9128,9.989724,1,4.5405,0.454046
SYN-BLR-03-2026-0000807-29b455,BLR-03,post_monsoon,19,4,53.3524,0.088218,25.5526,20.2286,35.0006,6.640245,0,4.8343,0.48343
SYN-BLR-02-2023-0000608-f4ac70,BLR-02,dry,5,0,28.8507,0.068594,26.3069,32.0123,19.5654,8.306224,0,2.4042,0.240423
SYN-BLR-03-2024-0002781-2f7ffd,BLR-03,monsoon,20,4,88.4637,0.11705,50.1883,22.7031,49.0138,9.621144,0,7.1723,0.717232
SYN-BLR-04-2024-0001600-5418bb,BLR-04,dry,12,5,43.9887,0.094539,36.3979,30.713,28.9471,6.971296,0,3.792,0.379196
SYN-BLR-02-2025-0001184-5f6a1e,BLR-02,dry,11,1,35.1189,0.066732,32.4825,30.0615,33.6297,5.499804,0,3.5667,0.35667
SYN-BLR-04-2026-0000046-f53622,BLR-04,pre_monsoon,19,0,49.7581,0.056509,32.8941,18.4821,32.746,8.335002,0,4.2019,0.420194
SYN-BLR-02-2023-0000152-72979d,BLR-02,post_monsoon,19,4,44.9143,0.106528,17.4958,20.3969,29.8856,9.485571,0,3.735,0.373501
SYN-BLR-02-2024-0002552-e8e6ce,BLR-02,post_monsoon,12,4,43.8953,0.088852,44.5225,19.7962,32.6395,10.380604,0,4.1847,0.418467
SYN-BLR-04-2023-0001762-364309,BLR-04,monsoon,15,4,79.5728,0.089852,44.9739,15.7639,47.3496,6.80792,0,7.4835,0.74835
SYN-BLR-03-2023-0002175-8ce590,BLR-03,monsoon,12,5,82.1401,0.103938,31.9477,15.4963,46.4756,11.196843,0,6.9303,0.693031
SYN-BLR-06-2024-0000102-c51097,BLR-06,dry,10,4,31.4101,0.05236,30.0767,30.2408,17.0191,6.722266,0,2.9852,0.298516
SYN-BLR-04-2024-0002248-24e95f,BLR-04,monsoon,5,1,82.1658,0.108282,40.9125,19.6054,58.2145,7.556882,0,7.4852,0.748523
SYN-BLR-06-2022-0000594-910ce7,BLR-06,post_monsoon,17,5,40.0254,0.081226,42.8521,21.6966,26.529,7.764757,0,4.1757,0.41757
SYN-BLR-06-2024-0002604-cd4147,BLR-06,dry,10,0,19.5836,0.050105,37.5431,26.7327,14.8244,10.529223,0,2.3951,0.239511
SYN-BLR-04-2025-0000688-dca84b,BLR-04,dry,8,1,23.4288,0.060961,19.3459,26.1883,17.226,7.47006,0,2.3689,0.236892
SYN-BLR-01-2022-0002707-27d392,BLR-01,post_monsoon,17,0,49.9652,0.092568,30.0678,20.9435,62.7552,13.900241,3,5.8673,0.586732
SYN-BLR-06-2025-0000252-963b20,BLR-06,monsoon,17,6,52.1196,0.064453,24.9786,15.4578,35.0678,5.058775,0,5.0942,0.509416
SYN-BLR-04-2026-0001030-7e2515,BLR-04,post_monsoon,15,0,55.4898,0.559256,59.9571,23.9527,50.8736,16.316511,0,3.5534,0.355343
SYN-BLR-04-2023-0001858-4c9ce1,BLR-04,monsoon,18,2,76.4997,0.363634,59.3817,14.4822,59.1416,17.237975,0,6.3171,0.631709
SYN-BLR-06-2022-0000462-482186,BLR-06,pre_monsoon,23,0,60.8455,0.082246,43.3678,25.3559,43.2686,6.781476,0,5.3117,0.531167
SYN-BLR-05-2024-0001199-947c3a,BLR-05,monsoon,8,1,62.6061,0.086355,37.0598,10.1329,39.2945,10.805348,0,5.9859,0.598588
SYN-BLR-02-2025-0001832-268ef8,BLR-02,pre_monsoon,19,4,52.606,0.121971,40.0334,21.6338,55.452,13.5228,1,4.521,0.452099
SYN-BLR-01-2023-0000487-cb9518,BLR-01,monsoon,9,3,69.375,0.119472,40.8566,16.4897,37.6271,8.362678,0,5.7788,0.577882
SYN-BLR-05-2023-0000779-1c4aa7,BLR-05,dry,17,6,18.5425,0.060222,28.2092,26.6608,26.201,3.1251,1,3.0008,0.300077
SYN-BLR-03-2023-0002355-f038a0,BLR-03,post_monsoon,19,5,42.9769,0.060292,36.4223,21.6057,25.7156,8.585102,0,3.9124,0.391245
SYN-BLR-02-2023-0002234-05428b,BLR-02,dry,9,4,22.4568,0.403793,47.9178,29.7649,29.967,14.607389,0,1.5789,0.157891
SYN-BLR-04-2026-0000562-7e5f1e,BLR-04,dry,17,4,21.4893,0.576434,67.2288,26.6833,44.9931,15.27449,0,1.233,0.123305
SYN-BLR-03-2025-0000633-2066ca,BLR-03,pre_monsoon,12,2,66.3213,0.122845,46.3834,23.8568,62.967,11.216184,2,5.9697,0.596974
SYN-BLR-05-2025-0001385-4aa1c0,BLR-05,post_monsoon,12,4,31.316,0.087514,23.0981,17.3075,26.0361,7.371748,0,3.0237,0.302368
SYN-BLR-06-2022-0001404-35fdbc,BLR-06,dry,15,5,32.0314,0.049613,33.1645,27.2492,28.2387,6.145079,0,2.9529,0.295287
SYN-BLR-03-2025-0000705-75ca0c,BLR-03,pre_monsoon,10,2,60.4357,0.091841,54.8494,26.6442,32.4315,3.967472,0,5.1309,0.513091
SYN-BLR-06-2025-0000876-58b276,BLR-06,monsoon,20,2,88.0309,0.077088,41.5791,13.608,53.4708,9.81272,0,7.0421,0.704214
SYN-BLR-01-2023-0000277-306162,BLR-01,post_monsoon,7,1,45.584,0.097493,33.5904,20.2977,29.1712,12.140191,0,3.6739,0.367389
SYN-BLR-05-2024-0002633-a322ba,BLR-05,post_monsoon,17,5,35.2479,0.086191,45.629,13.9784,40.1507,11.193844,2,4.4579,0.445791
SYN-BLR-05-2025-0001031-edf54d,BLR-05,monsoon,16,6,72.0575,0.093628,39.1008,17.0986,45.503,12.339787,0,6.5517,0.655169
SYN-BLR-04-2022-0001300-17b272,BLR-04,dry,10,6,32.3449,0.069263,42.8795,28.0478,32.3781,6.449147,0,2.8014,0.280137
SYN-BLR-01-2026-0001171-f16319,BLR-01,post_monsoon,12,2,38.1531,0.108103,43.4832,18.3313,19.394,8.426306,0,4.0896,0.408965
SYN-BLR-04-2026-0002776-7e65cc,BLR-04,dry,6,6,29.9094,0.039013,31.6326,32.3036,26.1685,6.257623,0,2.6334,0.263342
SYN-BLR-01-2022-0001495-933e70,BLR-01,monsoon,10,5,76.3259,0.069731,33.2885,13.9375,46.0159,9.323902,0,6.6998,0.669979
SYN-BLR-01-2026-0000763-2900e2,BLR-01,post_monsoon,18,3,39.5818,0.125416,36.182,20.5958,30.822,11.000713,0,3.4987,0.349872
SYN-BLR-03-2025-0002541-5a06c9,BLR-03,dry,20,3,24.7245,0.374226,46.4518,27.5528,65.9959,20.988761,4,3.8608,0.386079
SYN-BLR-04-2025-0001162-0d35e2,BLR-04,post_monsoon,3,2,29.8021,0.108657,41.5933,16.7239,34.3283,8.865403,0,2.3812,0.238125
SYN-BLR-06-2022-0001188-d8800c,BLR-06,dry,7,6,19.6789,0.095227,28.5118,29.7932,18.5991,6.80256,0,2.0269,0.202689
SYN-BLR-06-2025-0000852-7662f2,BLR-06,monsoon,18,4,72.1262,0.045934,25.9348,17.8626,40.029,10.511297,0,6.4835,0.648347
SYN-BLR-01-2026-0000811-f28092,BLR-01,monsoon,6,6,61.8215,0.381716,48.0643,19.5134,49.896,13.720764,0,4.9397,0.493975
SYN-BLR-05-2024-0000545-e3f43c,BLR-05,dry,18,5,13.6686,0.094634,30.9705,22.5992,17.0066,8.05715,0,1.4843,0.14843
SYN-BLR-05-2026-0002033-1ed9db,BLR-05,pre_monsoon,17,2,35.1574,0.2405,35.7948,22.4994,28.0065,12.372768,0,3.1801,0.318008
SYN-BLR-03-2026-0001455-4c5533,BLR-03,post_monsoon,7,5,51.5323,0.359468,54.2864,20.0665,46.2678,13.706713,0,3.4189,0.341891
SYN-BLR-02-2026-0001856-bfe802,BLR-02,monsoon,7,6,90.1192,0.082502,29.9283,19.7608,51.38,13.894922,0,7.8215,0.78215
SYN-BLR-01-2026-0002137-ff7fb9,BLR-01,post_monsoon,15,0,51.2953,0.099672,30.4839,27.1764,35.5481,7.426389,0,4.1884,0.418837
SYN-BLR-04-2026-0000844-952abd,BLR-04,dry,12,5,22.646,0.050122,39.4525,29.7723,8.4295,7.698085,0,2.4856,0.248555
SYN-BLR-05-2022-0002723-db6edc,BLR-05,monsoon,14,5,77.3208,0.058166,43.8397,18.2401,68.1852,13.543093,2,7.636,0.763597
SYN-BLR-04-2026-0000676-d818e5,BLR-04,dry,7,4,15.6183,0.0692,33.3665,28.2379,60.9198,12.430521,4,3.7261,0.372615
SYN-BLR-05-2022-0000863-465fb1,BLR-05,pre_monsoon,17,2,50.2277,0.055274,35.0884,21.4614,34.8439,7.40286,0,4.7922,0.479219
SYN-BLR-04-2026-0001024-68e2e2,BLR-04,post_monsoon,3,1,26.7028,0.109181,28.1652,20.0185,23.7564,8.885161,0,2.3623,0.236232
SYN-BLR-04-2024-0000148-14abce,BLR-04,dry,6,0,32.7191,0.424831,35.704,31.5131,34.7801,18.356385,0,1.4846,0.148455
SYN-BLR-03-2023-0001965-ba6e1c,BLR-03,dry,6,4,33.4613,0.506743,39.7988,27.1227,42.6903,15.491901,0,1.9527,0.195274
SYN-BLR-02-2026-0001190-4002bb,BLR-02,monsoon,14,2,69.2566,0.049538,30.5474,17.5898,39.533,9.674854,0,6.0358,0.603581
SYN-BLR-01-2023-0001597-3d120f,BLR-01,post_monsoon,5,4,64.1311,0.058155,38.314,26.8214,48.9605,9.39232,0,5.3404,0.534043
SYN-BLR-05-2023-0001829-1f0c9c,BLR-05,monsoon,14,1,65.9212,0.454159,50.6394,17.7985,54.0514,14.882372,0,5.2807,0.528072
SYN-BLR-05-2024-0000341-0630a6,BLR-05,dry,17,1,22.0654,0.068455,35.43,28.6576,33.6725,10.47512,0,2.5213,0.252126
SYN-BLR-05-2026-0002519-9dbb7e,BLR-05,monsoon,16,6,58.8816,0.042326,44.8184,11.1604,40.2115,7.914294,0,5.8561,0.585605
SYN-BLR-01-2022-0001933-165b94,BLR-01,pre_monsoon,17,6,48.8505,0.11818,38.102,25.1026,42.9487,8.913448,0,4.8095,0.480945
SYN-BLR-04-2025-0000274-bfefc7,BLR-04,dry,18,1,25.3717,0.114155,40.0004,27.5496,25.0098,10.125933,0,2.71,0.271005
SYN-BLR-06-2025-0001608-7cbefb,BLR-06,post_monsoon,7,3,44.2187,0.067956,36.6991,22.0575,67.9639,16.681599,4,5.6709,0.567093
SYN-BLR-03-2022-0000351-15da67,BLR-03,monsoon,16,4,72.9998,0.114762,51.1584,19.2854,44.9611,9.508159,0,6.0419,0.604191
SYN-BLR-01-2024-0002635-a6c294,BLR-01,dry,10,3,36.3184,0.07628,26.5141,32.7744,26.6627,4.421399,0,2.7588,0.275879
SYN-BLR-03-2022-0002091-729edc,BLR-03,monsoon,6,2,85.0273,0.49522,60.4467,18.1311,100.0,24.849983,3,7.452,0.745202
SYN-BLR-01-2023-0002563-87840a,BLR-01,monsoon,19,5,70.7696,0.08625,29.49,20.5199,50.2593,10.656307,0,6.4194,0.641941
SYN-BLR-03-2026-0001185-158548,BLR-03,dry,17,2,28.6801,0.090515,34.4043,38.0577,62.1109,13.298632,4,4.7666,0.476664
SYN-BLR-04-2022-0000220-ac4b7b,BLR-04,dry,20,0,19.8155,0.103348,33.4966,28.0655,11.5462,7.779391,0,1.7211,0.172108
SYN-BLR-03-2026-0002481-4bc04b,BLR-03,monsoon,14,6,73.3329,0.116919,38.4165,15.9821,46.1815,10.837739,0,6.3106,0.631061
SYN-BLR-04-2025-0002956-72f06a,BLR-04,monsoon,16,1,79.0245,0.082774,35.1044,19.4373,54.8252,10.578089,1,7.464,0.746397
SYN-BLR-05-2026-0002243-d2b402,BLR-05,pre_monsoon,16,1,35.1658,0.039499,41.5718,22.2095,21.7642,6.195869,0,3.7413,0.374128
SYN-BLR-04-2025-0000922-95b92e,BLR-04,monsoon,16,2,80.5637,0.059069,36.9056,16.4625,47.2787,11.709034,0,7.0503,0.705032
SYN-BLR-06-2026-0002892-087abf,BLR-06,dry,8,5,19.5389,0.043224,30.8161,28.9096,16.9021,7.806153,0,2.3595,0.235949
SYN-BLR-02-2026-0000368-b17999,BLR-02,pre_monsoon,4,1,53.5943,0.128229,46.3365,31.8753,35.9782,7.82243,0,4.2758,0.427584
SYN-BLR-04-2023-0000694-03a4a5,BLR-04,post_monsoon,5,4,26.3251,0.519623,58.4557,22.8418,40.9629,18.902123,0,1.5211,0.15211
SYN-BLR-04-2023-0001396-cfb3dc,BLR-04,post_monsoon,13,1,38.4122,0.282497,40.8582,21.2997,41.4776,12.455143,0,3.2601,0.32601
SYN-BLR-04-2025-0000736-540560,BLR-04,post_monsoon,19,2,41.534,0.067846,36.8061,16.5091,32.6617,8.389065,0,3.8549,0.385493
SYN-BLR-04-2026-0001204-373108,BLR-04,monsoon,10,0,82.2213,0.490675,58.8404,11.683,58.7654,19.665648,0,6.229,0.622896
SYN-BLR-06-2026-0000750-e9c32a,BLR-06,post_monsoon,14,2,50.8693,0.493569,52.1928,14.3888,50.4167,19.255376,0,3.2756,0.327561
SYN-BLR-01-2024-0002695-63ae8b,BLR-01,dry,14,4,29.7044,0.469591,62.8989,37.2203,40.8541,18.97334,0,1.5948,0.159482
SYN-BLR-01-2023-0002731-3de828,BLR-01,post_monsoon,10,1,46.6765,0.072628,34.4227,28.2229,39.2175,9.164902,0,4.3515,0.435154
SYN-BLR-05-2022-0000281-3a62d4,BLR-05,dry,17,5,21.7085,0.092151,36.9298,25.0851,21.4916,5.555173,0,2.2516,0.225163
SYN-BLR-03-2026-0002025-5b2044,BLR-03,dry,6,4,44.439,0.563767,47.2403,27.5543,43.8094,16.428452,0,2.3404,0.234041
SYN-BLR-02-2022-0000764-0edb0e,BLR-02,post_monsoon,13,4,40.7704,0.110739,30.7318,27.6398,28.3693,6.704502,0,3.3991,0.339913
SYN-BLR-04-2025-0002548-7f0fda,BLR-04,pre_monsoon,19,6,50.9128,0.060001,34.6719,19.9032,15.2612,6.173088,0,4.4268,0.44268
SYN-BLR-02-2022-0000296-7322a1,BLR-02,pre_monsoon,4,6,65.149,0.075468,45.6365,28.0336,44.7694,11.023569,0,4.8686,0.486857
SYN-BLR-06-2026-0000798-c7072f,BLR-06,dry,20,3,17.202,0.06735,26.3964,25.1865,19.6853,7.239179,0,1.9842,0.198423
SYN-BLR-05-2025-0002435-ff50a4,BLR-05,pre_monsoon,9,6,44.9382,0.029261,29.7523,18.0305,24.8144,5.958906,0,4.3519,0.435189
SYN-BLR-06-2025-0000516-d76ecd,BLR-06,post_monsoon,5,4,15.2027,0.088809,29.1554,18.9301,20.627,2.213334,0,2.2065,0.220647
SYN-BLR-03-2025-0001047-426cba,BLR-03,dry,12,2,31.5883,0.106195,40.8677,33.3541,24.3655,6.752006,0,2.6207,0.262067
SYN-BLR-04-2023-0001018-836ab6,BLR-04,post_monsoon,20,4,52.9653,0.110267,36.087,19.6295,36.3244,7.464215,0,4.683,0.4683
SYN-BLR-04-2026-0001108-874fc9,BLR-04,monsoon,18,0,70.6918,0.079266,39.4599,16.8533,37.7937,9.598808,0,6.5718,0.657178
SYN-BLR-02-2024-0001376-73153b,BLR-02,post_monsoon,10,6,43.8462,0.097959,39.023,17.5484,30.6483,11.147476,0,4.4841,0.448406
SYN-BLR-05-2026-0001823-d6d111,BLR-05,dry,14,1,24.1177,0.047294,29.9099,22.847,16.192,9.795429,0,2.1977,0.219769
SYN-BLR-02-2022-0002288-e963d8,BLR-02,post_monsoon,11,5,48.4334,0.43139,44.6831,25.5788,43.8601,16.411798,0,3.3324,0.333245
SYN-BLR-01-2024-0000547-7a3920,BLR-01,monsoon,22,0,92.69,0.118276,38.7277,17.9618,50.4805,8.724626,0,7.3518,0.735176
SYN-BLR-04-2022-0001294-b26e4c,BLR-04,monsoon,16,2,84.737,0.328636,49.6267,15.2537,62.7947,15.72174,0,6.4964,0.649642
SYN-BLR-06-2026-0002406-183319,BLR-06,monsoon,17,5,73.6326,0.448099,57.5279,13.7628,58.6783,17.206591,0,5.4718,0.547184
SYN-BLR-02-2022-0002618-bebf6d,BLR-02,monsoon,7,3,87.2336,0.343559,49.3916,21.1782,56.4349,16.485446,0,6.6799,0.667989
SYN-BLR-05-2022-0000563-9e3f3c,BLR-05,pre_monsoon,19,1,38.3898,0.064646,35.7889,19.1109,31.8664,7.277178,0,3.501,0.350098
SYN-BLR-03-2023-0000645-782b2a,BLR-03,pre_monsoon,12,0,65.4105,0.292617,50.4851,27.9147,87.8635,20.7154,3,6.6019,0.660191
SYN-BLR-06-2026-0002178-0ab443,BLR-06,monsoon,8,0,75.2337,0.114921,54.6072,16.379,57.8318,9.331151,0,6.4602,0.646019
SYN-BLR-05-2022-0001463-d2e11a,BLR-05,pre_monsoon,10,2,33.7945,0.030495,30.5481,19.1333,27.1048,6.181413,1,3.7653,0.37653
SYN-BLR-02-2023-0002084-7a3ca6,BLR-02,dry,18,3,18.678,0.086904,43.5,32.6285,13.6358,6.465416,0,1.9824,0.198244
SYN-BLR-05-2025-0000041-5ee47d,BLR-05,pre_monsoon,5,1,52.5058,0.052997,36.8948,16.9296,35.6133,4.968463,0,4.5665,0.456651
SYN-BLR-02-2024-0002906-4a7c4f,BLR-02,pre_monsoon,6,1,51.6516,0.084015,38.5053,25.7235,36.4363,7.404314,0,4.3523,0.435232
SYN-BLR-03-2022-0002271-85da63,BLR-03,pre_monsoon,17,1,47.6022,0.128265,32.7832,22.0839,31.991,7.741645,0,4.0636,0.406361
SYN-BLR-02-2025-0000698-675a68,BLR-02,pre_monsoon,21,4,57.6386,0.056138,41.721,27.2201,36.2145,11.220948,0,5.5349,0.553494
SYN-BLR-01-2022-0002263-dbfeec,BLR-01,monsoon,18,3,81.2859,0.067168,53.4759,22.0882,40.7615,10.786641,0,7.3888,0.738882
SYN-BLR-06-2022-0000450-97a113,BLR-06,pre_monsoon,4,5,52.2817,0.088574,33.7254,20.1636,26.8253,9.528107,0,3.8105,0.381047
SYN-BLR-04-2026-0001624-957aac,BLR-04,post_monsoon,17,3,40.655,0.057846,28.1631,19.6755,20.5616,4.581244,0,3.2319,0.32319
SYN-BLR-02-2023-0000812-21d541,BLR-02,pre_monsoon,8,6,59.8088,0.067347,45.0283,27.0881,37.1577,4.302646,0,4.5201,0.452009
SYN-BLR-03-2023-0001503-30604d,BLR-03,dry,20,5,42.7202,0.5064,50.8177,28.5569,43.2484,17.978863,0,1.7032,0.170318
SYN-BLR-01-2026-0001111-e2c38b,BLR-01,dry,12,6,39.1765,0.108089,38.0536,38.2592,31.0415,11.975835,0,3.5971,0.359713
SYN-BLR-05-2025-0001853-b5a636,BLR-05,pre_monsoon,5,1,51.1057,0.091436,26.0436,17.781,34.0536,10.054598,0,4.569,0.456903
SYN-BLR-04-2022-0000850-893f18,BLR-04,pre_monsoon,8,5,39.7678,0.51918,59.5639,19.7284,45.415,20.082455,0,2.5249,0.252493
SYN-BLR-05-2026-0002525-09602d,BLR-05,dry,12,0,29.5835,0.062189,32.3049,33.4439,23.5679,7.215534,0,2.9549,0.295494
SYN-BLR-01-2022-0001081-47c05f,BLR-01,monsoon,15,2,74.8029,0.071759,63.6619,22.977,50.1515,9.618553,0,6.726,0.672604
SYN-BLR-03-2025-0000093-4bb570,BLR-03,pre_monsoon,12,6,59.103,0.085808,37.5937,23.9468,32.5542,7.082104,0,5.2206,0.522063
SYN-BLR-05-2022-0002969-06c250,BLR-05,dry,15,6,11.1939,0.063429,36.7197,23.9541,11.5716,5.872539,0,1.806,0.180595
SYN-BLR-01-2022-0002041-71c126,BLR-01,post_monsoon,15,4,47.131,0.087634,36.5809,21.4486,26.9684,8.429167,0,3.6152,0.361516
SYN-BLR-05-2023-0002189-707062,BLR-05,post_monsoon,19,4,50.7532,0.077578,42.9785,16.8318,55.5699,13.155793,2,5.1325,0.513246
SYN-BLR-04-2024-0000808-14272e,BLR-04,monsoon,10,0,73.7945,0.062512,37.1356,20.0054,33.664,11.087396,0,6.7048,0.670481
SYN-BLR-06-2022-0001500-ed1022,BLR-06,dry,5,6,26.8176,0.063561,14.6868,24.1444,21.6558,5.816831,0,1.7383,0.173826
